,sample,time_sec,event_id,event_type,event_color
13510,-1870.09,135.1,,,
13511,-782.85,135.11,,,
13512,88.27,135.12,,,
13513,968.8217821782179,135.13,,,
13514,1484.969696969697,135.1401,,,
13515,2283.05,135.15,,,
13516,2624.861386138614,135.16,,,
13517,3171.919191919192,135.1701,,,
13518,3503.18,135.18,,,
13519,3985.7128712871286,135.19,,,
13520,3957.181818181818,135.2001,,,
13521,4182.35,135.21,,,
13522,4132.6138613861385,135.22,,,
13523,4424.393939393939,135.2301,,,
13524,4324.89,135.24,,,
13525,4480.23,135.25,,,
13526,4292.59,135.26,,,
13527,4407.11,135.27,,,
13528,4153.22,135.28,,,
13529,4191.9,135.29,,,
13530,3818.61,135.3,,,
13531,3863.96,135.31,,,
13532,3601.69,135.32,,,
13533,3713.7,135.33,,,
13534,3296.74,135.34,,,
13535,3323.65,135.35,1,Left,green
13536,2983.1,135.36,1,Left,green
13537,2980.16,135.37,1,Left,green
13538,2645.5742574257424,135.38,1,Left,green
13539,2662.191919191919,135.3901,1,Left,green
13540,2291.79,135.4,1,Left,green
13541,2327.5544554455446,135.41,1,Left,green
13542,1979.6060606060605,135.4201,1,Left,green
13543,2059.26,135.43,1,Left,green
13544,1703.960396039604,135.44,1,Left,green
13545,1830.111111111111,135.4501,1,Left,green
13546,1516.19,135.46,1,Left,green
13547,1599.970297029703,135.47,1,Left,green
13548,1255.080808080808,135.4801,1,Left,green
13549,1369.75,135.49,1,Left,green
13550,956.33,135.5,1,Left,green
13551,1057.76,135.51,1,Left,green
13552,749.42,135.52,1,Left,green
13553,926.75,135.53,1,Left,green
13554,570.38,135.54,1,Left,green
13555,703.66,135.55,1,Left,green
13556,347.41,135.56,1,Left,green
13557,499.78,135.57,1,Left,green
13558,151.83,135.58,1,Left,green
13559,300.31,135.59,1,Left,green
13560,-60.25,135.6,1,Left,green
13561,159.89,135.61,1,Left,green
13562,-120.03,135.62,1,Left,green
13563,100.0,135.63,1,Left,green
13564,-174.3838383838384,135.6401,1,Left,green
13565,127.49,135.65,1,Left,green
13566,-221.20792079207922,135.66,1,Left,green
13567,184.40404040404042,135.6701,1,Left,green
13568,-547.08,135.68,1,Left,green
13569,-261.2475247524753,135.69,1,Left,green
13570,798.5353535353536,135.7001,1,Left,green
13571,1703.07,135.71,1,Left,green
13572,1571.3069306930693,135.72,1,Left,green
13573,1671.2323232323233,135.7301,1,Left,green
13574,932.6,135.74,1,Left,green
13575,1173.96,135.75,1,Left,green
13576,145.22,135.76,1,Left,green
13577,-153.37,135.77,1,Left,green
13578,-1022.53,135.78,1,Left,green
13579,-1111.69,135.79,1,Left,green
13580,-1941.93,135.8,1,Left,green
13581,-1979.79,135.81,1,Left,green
13582,-2208.72,135.82,1,Left,green
13583,-1851.08,135.83,1,Left,green
13584,-2004.44,135.84,1,Left,green
13585,-1596.84,135.85,,,
13586,-1785.41,135.86,,,
13587,-1406.05,135.87,,,
13588,-1627.5544554455446,135.88,,,
13589,-1193.5050505050506,135.8901,,,
13590,-1225.22,135.9,,,
13591,-1341.2970297029703,135.91,,,
13592,-1447.3232323232323,135.9201,,,
13593,294.0,135.93,,,
13594,522.2178217821782,135.94,,,
13595,1094.7171717171718,135.9501,,,
13596,1127.89,135.96,,,
13597,1558.5247524752476,135.97,,,
13598,1026.4545454545455,135.9801,,,
13599,1200.7,135.99,,,
13600,703.6,136.0,,,
13601,1099.28,136.01,,,
13602,574.08,136.02,,,
13603,287.29,136.03,,,
13604,-332.99,136.04,,,
13605,-571.8,136.05,,,
13606,-1356.8,136.06,,,
13607,-1143.02,136.07,,,
13608,-1592.46,136.08,,,
13609,-1586.02,136.09,,,
13610,-2104.1,136.1,,,
13611,-1865.19,136.11,,,
13612,-1954.76,136.12,,,
13613,-1496.8613861386139,136.13,,,
13614,-1666.7171717171718,136.1401,,,
13615,-1240.88,136.15,,,
13616,-1287.069306930693,136.16,,,
13617,-785.6969696969697,136.1701,,,
13618,-830.73,136.18,,,
13619,-505.970297029703,136.19,,,
13620,-702.89898989899,136.2001,,,
13621,-319.65,136.21,,,
13622,-545.6633663366337,136.22,,,
13623,-227.6161616161616,136.2301,,,
13624,-348.95,136.24,,,
13625,103.99,136.25,,,
13626,-56.34,136.26,,,
13627,196.21,136.27,,,
13628,-38.18,136.28,,,
13629,184.19,136.29,,,
13630,4.33,136.3,,,
13631,329.22,136.31,,,
13632,80.7,136.32,,,
13633,298.03,136.33,,,
13634,89.04,136.34,,,
13635,349.39,136.35,,,
13636,161.02,136.36,,,
13637,311.53,136.37,,,
13638,507.4950495049505,136.38,,,
13639,2066.959595959596,136.3901,,,
13640,3160.1,136.4,,,
13641,4574.514851485149,136.41,,,
13642,5197.636363636364,136.4201,,,
13643,5975.43,136.43,,,
13644,6111.811881188119,136.44,,,
13645,6310.19191919192,136.4501,,,
13646,5933.78,136.46,,,
13647,5879.80198019802,136.47,,,
13648,5304.80808080808,136.4801,,,
13649,4904.07,136.49,,,
13650,4158.52,136.5,,,
13651,3627.48,136.51,,,
13652,2942.7,136.52,,,
13653,2406.36,136.53,,,
13654,1767.66,136.54,,,
13655,1278.1,136.55,,,
13656,550.84,136.56,,,
13657,142.43,136.57,,,
13658,-639.61,136.58,,,
13659,-925.27,136.59,,,
13660,-1439.02,136.6,,,
13661,-1608.16,136.61,,,
13662,-2090.93,136.62,,,
13663,-2244.960396039604,136.63,,,
13664,-2669.5454545454545,136.6401,,,
13665,-2847.29,136.65,,,
13666,-3123.6435643564355,136.66,,,
13667,-3010.4545454545455,136.6701,,,
13668,-3314.93,136.68,,,
13669,-3314.128712871287,136.69,,,
13670,-3400.979797979798,136.7001,,,
13671,-3381.76,136.71,,,
13672,-3486.5346534653463,136.72,,,
13673,-3298.717171717172,136.7301,,,
13674,-3338.26,136.74,,,
13675,-3204.93,136.75,,,
13676,-3162.78,136.76,,,
13677,-3002.94,136.77,,,
13678,-3048.67,136.78,,,
13679,-2940.53,136.79,,,
13680,-2948.25,136.8,,,
13681,-2750.98,136.81,,,
13682,-2716.59,136.82,,,
13683,-2566.46,136.83,,,
13684,-2538.91,136.84,,,
13685,-2308.64,136.85,,,
13686,-2217.98,136.86,,,
13687,-2012.38,136.87,,,
13688,-1820.7227722772277,136.88,,,
13689,-1662.5151515151515,136.8901,,,
13690,-1687.61,136.9,,,
13691,-1510.990099009901,136.91,,,
13692,-1405.0707070707072,136.9201,,,
13693,-1298.96,136.93,,,
13694,-1247.1089108910892,136.94,,,
13695,-1189.2121212121212,136.9501,,,
13696,-1013.61,136.96,,,
13697,-872.7326732673267,136.97,,,
13698,-803.2323232323232,136.9801,,,
13699,-700.27,136.99,,,
13700,-573.93,137.0,,,
13701,-457.66,137.01,,,
13702,-435.99,137.02,,,
13703,-359.01,137.03,,,
13704,-188.21,137.04,,,
13705,-227.18,137.05,,,
13706,-171.56,137.06,,,
13707,-149.1,137.07,,,
13708,-51.24,137.08,,,
13709,-37.69,137.09,,,
13710,129.97,137.1,,,
13711,117.16,137.11,,,
13712,143.6,137.12,,,
13713,133.58415841584159,137.13,,,
13714,243.2929292929293,137.1401,,,
13715,198.38,137.15,,,
13716,292.86138613861385,137.16,,,
13717,177.03030303030303,137.1701,,,
13718,276.88,137.18,,,
13719,263.86138613861385,137.19,,,
13720,372.72727272727275,137.2001,,,
13721,285.39,137.21,,,
13722,443.34653465346537,137.22,,,
13723,375.92929292929296,137.2301,,,
13724,491.4,137.24,,,
13725,386.15,137.25,,,
13726,501.43,137.26,,,
13727,356.78,137.27,,,
13728,471.0,137.28,,,
13729,317.8,137.29,,,
13730,431.77,137.3,,,
13731,343.18,137.31,,,
13732,574.72,137.32,,,
13733,372.51,137.33,,,
13734,491.89,137.34,,,
13735,320.74,137.35,,,
13736,458.46,137.36,,,
13737,349.37,137.37,,,
13738,538.6831683168317,137.38,,,
13739,318.0,137.3901,,,
13740,517.75,137.4,,,
13741,350.61386138613864,137.41,,,
13742,457.6363636363636,137.4201,,,
13743,243.15,137.43,,,
13744,386.7524752475247,137.44,,,
13745,181.05050505050505,137.4501,,,
13746,434.67,137.46,,,
13747,277.1287128712871,137.47,,,
13748,450.5656565656566,137.4801,,,
13749,179.54,137.49,,,
13750,363.45,137.5,,,
13751,163.64,137.51,,,
13752,410.26,137.52,,,
13753,267.35,137.53,,,
13754,471.95,137.54,,,
13755,231.28,137.55,,,
13756,432.26,137.56,,,
13757,239.72,137.57,,,
13758,511.23,137.58,,,
13759,364.23,137.59,,,
13760,702.09,137.6,,,
13761,-380.95,137.61,,,
13762,-1592.71,137.62,,,
13763,-3422.3762376237623,137.63,,,
13764,-4739.30303030303,137.6401,,,
13765,-6092.25,137.65,,,
13766,-6700.188118811881,137.66,,,
13767,-7513.373737373738,137.6701,,,
13768,-7476.86,137.68,,,
13769,-7735.8712871287125,137.69,,,
13770,-6988.373737373738,137.7001,,,
13771,-6268.77,137.71,,,
13772,-5333.80198019802,137.72,,,
13773,-4460.565656565656,137.7301,1,Left,green
13774,-3621.6,137.74,1,Left,green
13775,-2681.36,137.75,1,Left,green
13776,-1612.82,137.76,1,Left,green
13777,-797.59,137.77,1,Left,green
13778,423.94,137.78,1,Left,green
13779,925.23,137.79,1,Left,green
13780,1880.77,137.8,1,Left,green
13781,2197.26,137.81,1,Left,green
13782,2989.13,137.82,1,Left,green
13783,3100.11,137.83,1,Left,green
13784,3660.92,137.84,1,Left,green
13785,3636.46,137.85,1,Left,green
13786,4135.08,137.86,1,Left,green
13787,4015.28,137.87,1,Left,green
13788,4396.80198019802,137.88,1,Left,green
13789,4167.161616161616,137.8901,1,Left,green
13790,4528.84,137.9,1,Left,green
13791,4220.485148514851,137.91,1,Left,green
13792,4363.393939393939,137.9201,1,Left,green
13793,3956.54,137.93,1,Left,green
13794,4188.207920792079,137.94,1,Left,green
13795,3833.868686868687,137.9501,1,Left,green
13796,3966.59,137.96,1,Left,green
13797,3527.792079207921,137.97,1,Left,green
13798,3728.6969696969695,137.9801,1,Left,green
13799,3381.05,137.99,1,Left,green
13800,3521.68,138.0,1,Left,green
13801,3027.07,138.01,1,Left,green
13802,3141.14,138.02,1,Left,green
13803,2672.66,138.03,1,Left,green
13804,2780.49,138.04,1,Left,green
13805,2312.66,138.05,1,Left,green
13806,2364.34,138.06,1,Left,green
13807,1743.16,138.07,1,Left,green
13808,1843.66,138.08,1,Left,green
13809,1490.32,138.09,1,Left,green
13810,1786.94,138.1,1,Left,green
13811,799.86,138.11,1,Left,green
13812,652.82,138.12,1,Left,green
13813,1541.980198019802,138.13,1,Left,green
13814,2698.161616161616,138.1401,1,Left,green
13815,2963.05,138.15,1,Left,green
13816,3031.079207920792,138.16,1,Left,green
13817,2079.949494949495,138.1701,1,Left,green
13818,1936.15,138.18,1,Left,green
13819,1021.9207920792079,138.19,1,Left,green
13820,677.040404040404,138.2001,1,Left,green
13821,-22.76,138.21,1,Left,green
13822,56.772277227722775,138.22,1,Left,green
13823,540.060606060606,138.2301,,,
13824,312.24,138.24,,,
13825,587.36,138.25,,,
13826,291.28,138.26,,,
13827,397.35,138.27,,,
13828,-125.33,138.28,,,
13829,-82.02,138.29,,,
13830,-588.8,138.3,,,
13831,-443.52,138.31,,,
13832,-925.38,138.32,,,
13833,-1130.9,138.33,,,
13834,-1264.99,138.34,,,
13835,45.7,138.35,,,
13836,259.73,138.36,,,
13837,551.0,138.37,,,
13838,947.1584158415842,138.38,,,
13839,1425.040404040404,138.3901,,,
13840,787.81,138.4,,,
13841,885.7920792079208,138.41,,,
13842,426.8686868686869,138.4201,,,
13843,373.39,138.43,,,
13844,7.118811881188119,138.44,,,
13845,-754.7878787878788,138.4501,,,
13846,-1383.83,138.46,,,
13847,-1072.7128712871288,138.47,,,
13848,-1233.7171717171718,138.4801,,,
13849,-1135.87,138.49,,,
13850,-1381.85,138.5,,,
13851,-1287.14,138.51,,,
13852,-1764.38,138.52,,,
13853,-1760.0,138.53,,,
13854,-2254.65,138.54,,,
13855,-2262.42,138.55,,,
13856,-2564.53,138.56,,,
13857,-2130.01,138.57,,,
13858,-2211.53,138.58,,,
13859,-1797.02,138.59,,,
13860,-1837.54,138.6,,,
13861,-1463.41,138.61,,,
13862,-1587.96,138.62,,,
13863,-1285.0594059405942,138.63,,,
13864,-1379.6868686868686,138.6401,,,
13865,-1006.56,138.65,,,
13866,-1191.1683168316831,138.66,,,
13867,-868.4646464646464,138.6701,,,
13868,-880.53,138.68,,,
13869,-550.2079207920792,138.69,,,
13870,-624.2323232323232,138.7001,,,
13871,-282.11,138.71,,,
13872,-360.1980198019802,138.72,,,
13873,-74.39393939393939,138.7301,,,
13874,-184.7,138.74,,,
13875,0.41,138.75,,,
13876,-124.76,138.76,,,
13877,111.43,138.77,,,
13878,-11.43,138.78,,,
13879,154.18,138.79,,,
13880,-40.13,138.8,,,
13881,134.59,138.81,,,
13882,42.3,138.82,,,
13883,281.01,138.83,,,
13884,125.89,138.84,,,
13885,209.46,138.85,,,
13886,18.32,138.86,,,
13887,123.69,138.87,,,
13888,653.6732673267327,138.88,,,
13889,2189.7070707070707,138.8901,,,
13890,3449.91,138.9,,,
13891,4731.217821782178,138.91,,,
13892,5487.090909090909,138.9201,,,
13893,6151.68,138.93,,,
13894,6299.475247524752,138.94,,,
13895,6438.414141414141,138.9501,,,
13896,6055.94,138.96,,,
13897,5765.306930693069,138.97,,,
13898,5286.383838383838,138.9801,,,
13899,4661.93,138.99,,,
13900,4064.78,139.0,,,
13901,3451.89,139.01,,,
13902,3090.1,139.02,,,
13903,2226.47,139.03,,,
13904,1399.6,139.04,,,
13905,1065.05,139.05,,,
13906,200.3,139.06,,,
13907,-173.68,139.07,,,
13908,-1014.24,139.08,,,
13909,-1190.8,139.09,,,
13910,-1926.07,139.1,,,
13911,-2021.4,139.11,,,
13912,-2522.64,139.12,,,
13913,-2419.732673267327,139.13,,,
13914,-2928.878787878788,139.1401,,,
13915,-2747.52,139.15,,,
13916,-3191.732673267327,139.16,,,
13917,-3057.8282828282827,139.1701,,,
13918,-3442.58,139.18,,,
13919,-3251.5544554455446,139.19,,,
13920,-3582.717171717172,139.2001,,,
13921,-3223.23,139.21,,,
13922,-3470.168316831683,139.22,,,
13923,-3202.8585858585857,139.2301,,,
13924,-3420.49,139.24,,,
13925,-3071.81,139.25,,,
13926,-3324.05,139.26,,,
13927,-2932.57,139.27,,,
13928,-3169.06,139.28,,,
13929,-2855.5,139.29,,,
13930,-3086.94,139.3,,,
13931,-2684.4,139.31,,,
13932,-2864.87,139.32,,,
13933,-2376.76,139.33,,,
13934,-2513.37,139.34,,,
13935,-2165.07,139.35,,,
13936,-2203.75,139.36,,,
13937,-1673.25,139.37,,,
13938,-1821.8217821782177,139.38,,,
13939,-1473.050505050505,139.3901,,,
13940,-1686.28,139.4,,,
13941,-1245.6930693069307,139.41,,,
13942,-1368.7474747474748,139.4201,,,
13943,-1061.45,139.43,,,
13944,-1269.079207920792,139.44,,,
13945,-834.4949494949495,139.4501,,,
13946,-1024.91,139.46,,,
13947,-728.2178217821782,139.47,,,
13948,-898.9090909090909,139.4801,,,
13949,-465.54,139.49,,,
13950,-588.87,139.5,,,
13951,-270.05,139.51,,,
13952,-446.34,139.52,,,
13953,-93.21,139.53,,,
13954,-291.22,139.54,,,
13955,63.97,139.55,,,
13956,-128.23,139.56,,,
13957,161.8,139.57,,,
13958,1.72,139.58,,,
13959,204.74,139.59,,,
13960,-14.6,139.6,,,
13961,312.85,139.61,,,
13962,72.97,139.62,,,
13963,275.7722772277228,139.63,,,
13964,59.313131313131315,139.6401,,,
13965,376.5,139.65,,,
13966,187.06930693069307,139.66,,,
13967,366.979797979798,139.6701,,,
13968,166.85,139.68,,,
13969,391.41584158415844,139.69,,,
13970,194.1818181818182,139.7001,,,
13971,397.38,139.71,,,
13972,141.95049504950495,139.72,,,
13973,468.72727272727275,139.7301,,,
13974,310.28,139.74,,,
13975,508.06,139.75,,,
13976,304.58,139.76,,,
13977,487.14,139.77,,,
13978,316.49,139.78,,,
13979,507.22,139.79,,,
13980,227.44,139.8,,,
13981,322.35,139.81,,,
13982,258.27,139.82,,,
13983,570.5,139.83,,,
13984,294.32,139.84,,,
13985,526.02,139.85,,,
13986,324.52,139.86,,,
13987,620.15,139.87,,,
13988,358.71287128712873,139.88,,,
13989,565.2424242424242,139.8901,,,
13990,330.42,139.9,,,
13991,575.5841584158416,139.91,,,
13992,243.93939393939394,139.9201,,,
13993,439.25,139.93,,,
13994,216.44554455445544,139.94,,,
13995,515.4747474747475,139.9501,,,
13996,320.88,139.96,,,
13997,514.3960396039604,139.97,,,
13998,179.02020202020202,139.9801,,,
13999,384.44,139.99,,,
14000,388.03,140.0,,,
14001,671.31,140.01,,,
14002,-577.62,140.02,,,
14003,-1802.03,140.03,,,
14004,-3527.64,140.04,,,
14005,-4745.16,140.05,,,
14006,-6229.63,140.06,,,
14007,-6923.04,140.07,,,
14008,-7663.22,140.08,,,
14009,-7696.1,140.09,,,
14010,-7552.91,140.1,,,
14011,-6981.13,140.11,,,
14012,-6012.52,140.12,,,
14013,-5122.415841584158,140.13,,,
14014,-4237.585858585859,140.1401,,,
14015,-3208.56,140.15,,,
14016,-2454.861386138614,140.16,,,
14017,-1275.2424242424242,140.1701,,,
14018,-534.62,140.18,,,
14019,697.4950495049505,140.19,,,
14020,1333.8686868686868,140.2001,,,
14021,2136.03,140.21,,,
14022,2470.3762376237623,140.22,,,
14023,3080.59595959596,140.2301,,,
14024,3283.54,140.24,,,
14025,3689.79,140.25,,,
14026,3810.5,140.26,,,
14027,4107.2,140.27,,,
14028,4050.86,140.28,,,
14029,4315.5,140.29,,,
14030,4294.27,140.3,,,
14031,4458.43,140.31,,,
14032,4345.87,140.32,,,
14033,4397.84,140.33,,,
14034,4171.06,140.34,,,
14035,4173.83,140.35,,,
14036,3939.12,140.36,,,
14037,3877.95,140.37,,,
14038,3636.108910891089,140.38,,,
14039,3569.8585858585857,140.3901,,,
14040,3295.42,140.4,,,
14041,3243.207920792079,140.41,,,
14042,2998.7272727272725,140.4201,,,
14043,2969.13,140.43,,,
14044,2743.4455445544554,140.44,,,
14045,2660.3838383838383,140.4501,,,
14046,2394.62,140.46,,,
14047,2231.7227722772277,140.47,,,
14048,2032.5858585858587,140.4801,,,
14049,1958.77,140.49,,,
14050,1758.53,140.5,,,
14051,1679.95,140.51,,,
14052,1505.88,140.52,,,
14053,1460.27,140.53,,,
14054,1304.63,140.54,,,
14055,1233.23,140.55,,,
14056,1077.82,140.56,,,
14057,886.33,140.57,,,
14058,741.56,140.58,,,
14059,667.32,140.59,,,
14060,608.33,140.6,,,
14061,531.02,140.61,,,
14062,387.59,140.62,,,
14063,312.009900990099,140.63,,,
14064,293.4848484848485,140.6401,,,
14065,222.37,140.65,,,
14066,205.53465346534654,140.66,,,
14067,161.46464646464648,140.6701,,,
14068,78.72,140.68,,,
14069,-107.01980198019803,140.69,,,
14070,-111.02020202020202,140.7001,,,
14071,-140.04,140.71,,,
14072,-135.14851485148515,140.72,,,
14073,-277.65656565656565,140.7301,,,
14074,-196.68,140.74,,,
14075,-231.0,140.75,,,
14076,-222.07,140.76,,,
14077,-312.51,140.77,,,
14078,-197.8,140.78,,,
14079,-231.33,140.79,,,
14080,-132.93,140.8,,,
14081,-277.0,140.81,,,
14082,-183.4,140.82,,,
14083,-474.86,140.83,,,
14084,-1024.89,140.84,,,
14085,-1771.7,140.85,,,
14086,-1928.93,140.86,,,
14087,-1857.81,140.87,,,
14088,-1551.1287128712872,140.88,,,
14089,-1532.6464646464647,140.8901,,,
14090,-1167.14,140.9,,,
14091,-996.2970297029703,140.91,,,
14092,-689.7171717171717,140.9201,,,
14093,-646.42,140.93,,,
14094,-331.43564356435644,140.94,,,
14095,-315.3333333333333,140.9501,,,
14096,-52.33,140.96,,,
14097,-175.35643564356437,140.97,,,
14098,-94.0,140.9801,,,
14099,-193.55,140.99,,,
14100,78.62,141.0,,,
14101,-69.97,141.01,,,
14102,61.91,141.02,,,
14103,-124.47,141.03,,,
14104,68.34,141.04,,,
14105,-154.95,141.05,,,
14106,-26.68,141.06,,,
14107,-234.67,141.07,,,
14108,-31.59,141.08,,,
14109,-160.08,141.09,,,
14110,90.69,141.1,,,
14111,-63.62,141.11,,,
14112,-73.55,141.12,,,
14113,-745.8019801980198,141.13,,,
14114,-846.3434343434343,141.1401,,,
14115,-998.21,141.15,,,
14116,-665.2772277227723,141.16,,,
14117,-853.5252525252525,141.1701,,,
14118,-497.63,141.18,,,
14119,-600.0990099009902,141.19,,,
14120,-172.23232323232324,141.2001,,,
14121,-238.55,141.21,,,
14122,63.306930693069305,141.22,,,
14123,-102.97979797979798,141.2301,,,
14124,159.23,141.24,,,
14125,-75.06,141.25,,,
14126,166.13,141.26,,,
14127,-85.82,141.27,,,
14128,190.55,141.28,,,
14129,-87.53,141.29,,,
14130,181.92,141.3,,,
14131,42.09,141.31,,,
14132,379.13,141.32,,,
14133,187.16,141.33,,,
14134,407.23,141.34,,,
14135,85.14,141.35,,,
14136,301.61,141.36,,,
14137,22.18,141.37,,,
14138,297.0693069306931,141.38,,,
14139,14.464646464646465,141.3901,,,
14140,287.24,141.4,,,
14141,14.069306930693068,141.41,,,
14142,381.1010101010101,141.4201,,,
14143,163.76,141.43,,,
14144,336.9504950495049,141.44,,,
14145,-44.121212121212125,141.4501,,,
14146,134.16,141.46,,,
14147,-158.02970297029702,141.47,,,
14148,164.56565656565655,141.4801,,,
14149,-130.87,141.49,,,
14150,187.73,141.5,,,
14151,-83.79,141.51,,,
14152,-225.86,141.52,,,
14153,-1405.65,141.53,,,
14154,-2148.22,141.54,,,
14155,-3375.21,141.55,,,
14156,-3505.3,141.56,,,
14157,-3492.57,141.57,,,
14158,-2552.27,141.58,,,
14159,-2209.83,141.59,,,
14160,-1446.84,141.6,,,
14161,-1329.9,141.61,,,
14162,-637.78,141.62,,,
14163,-575.4851485148515,141.63,,,
14164,-4.262626262626263,141.6401,,,
14165,-53.36,141.65,,,
14166,413.2772277227723,141.66,,,
14167,221.46464646464648,141.6701,,,
14168,634.68,141.68,,,
14169,540.5049504950495,141.69,,,
14170,974.3232323232323,141.7001,,,
14171,713.22,141.71,,,
14172,1091.3861386138615,141.72,,,
14173,844.030303030303,141.7301,,,
14174,1143.95,141.74,,,
14175,732.24,141.75,,,
14176,1368.96,141.76,,,
14177,2401.63,141.77,,,
14178,3820.01,141.78,,,
14179,4038.13,141.79,,,
14180,3959.83,141.8,,,
14181,3026.8,141.81,,,
14182,2786.39,141.82,,,
14183,2043.82,141.83,,,
14184,1893.84,141.84,,,
14185,1263.16,141.85,,,
14186,1206.6,141.86,,,
14187,628.53,141.87,,,
14188,706.6138613861386,141.88,,,
14189,200.46464646464648,141.8901,,,
14190,307.67,141.9,,,
14191,-107.57425742574257,141.91,,,
14192,8.484848484848484,141.9201,,,
14193,-367.89,141.93,,,
14194,-146.85148514851485,141.94,,,
14195,-527.2727272727273,141.9501,,,
14196,-388.76,141.96,,,
14197,-678.1287128712871,141.97,,,
14198,-451.989898989899,141.9801,,,
14199,-718.75,141.99,,,
14200,-517.43,142.0,,,
14201,-816.57,142.01,,,
14202,-615.96,142.02,,,
14203,-881.11,142.03,,,
14204,-670.4,142.04,,,
14205,-847.88,142.05,,,
14206,-579.6,142.06,,,
14207,-834.64,142.07,,,
14208,-576.03,142.08,,,
14209,-835.05,142.09,,,
14210,-603.64,142.1,,,
14211,-795.47,142.11,,,
14212,-518.92,142.12,,,
14213,-682.6633663366337,142.13,,,
14214,-460.16161616161617,142.1401,,,
14215,-653.98,142.15,,,
14216,-448.6831683168317,142.16,,,
14217,-639.3838383838383,142.1701,,,
14218,-418.92,142.18,,,
14219,-609.0792079207921,142.19,,,
14220,-389.64646464646466,142.2001,,,
14221,-608.58,142.21,,,
14222,-406.8514851485148,142.22,,,
14223,-541.939393939394,142.2301,,,
14224,-294.49,142.24,,,
14225,-431.47,142.25,,,
14226,-250.39,142.26,,,
14227,-463.91,142.27,,,
14228,-266.15,142.28,,,
14229,-388.46,142.29,,,
14230,-160.87,142.3,,,
14231,-250.55,142.31,,,
14232,-98.4,142.32,,,
14233,-207.96,142.33,,,
14234,-56.35,142.34,,,
14235,-221.66,142.35,,,
14236,-85.45,142.36,,,
14237,-200.35,142.37,,,
14238,-135.990099009901,142.38,,,
14239,-268.2828282828283,142.3901,,,
14240,-131.41,142.4,,,
14241,-194.25742574257427,142.41,,,
14242,-117.25252525252525,142.4201,,,
14243,-303.62,142.43,,,
14244,-181.64356435643563,142.44,,,
14245,-233.35353535353536,142.4501,,,
14246,-147.1,142.46,,,
14247,-276.3762376237624,142.47,,,
14248,-173.13131313131314,142.4801,,,
14249,-205.95,142.49,,,
14250,-103.25,142.5,,,
14251,-108.19,142.51,,,
14252,13.23,142.52,,,
14253,-56.38,142.53,,,
14254,10.43,142.54,,,
14255,52.22,142.55,,,
14256,78.19,142.56,,,
14257,17.38,142.57,,,
14258,52.48,142.58,,,
14259,10.6,142.59,,,
14260,60.32,142.6,,,
14261,17.19,142.61,,,
14262,91.2,142.62,,,
14263,123.89108910891089,142.63,,,
14264,163.63636363636363,142.6401,,,
14265,148.33,142.65,,,
14266,175.58415841584159,142.66,,,
14267,201.6161616161616,142.6701,,,
14268,209.53,142.68,,,
14269,112.84158415841584,142.69,,,
14270,-8.02020202020202,142.7001,,,
14271,-18.19,142.71,,,
14272,-58.42574257425743,142.72,,,
14273,-28.404040404040405,142.7301,,,
14274,-103.03,142.74,,,
14275,-24.53,142.75,1,Left,green
14276,12.58,142.76,1,Left,green
14277,150.28,142.77,1,Left,green
14278,94.27,142.78,1,Left,green
14279,78.03,142.79,1,Left,green
14280,8.53,142.8,1,Left,green
14281,99.76,142.81,1,Left,green
14282,43.48,142.82,1,Left,green
14283,113.04,142.83,1,Left,green
14284,-29.98,142.84,1,Left,green
14285,-47.87,142.85,1,Left,green
14286,-193.71,142.86,1,Left,green
14287,-92.46,142.87,1,Left,green
14288,-175.46534653465346,142.88,1,Left,green
14289,1.5454545454545454,142.8901,1,Left,green
14290,-57.89,142.9,1,Left,green
14291,28.366336633663366,142.91,1,Left,green
14292,-9.545454545454545,142.9201,1,Left,green
14293,199.05,142.93,1,Left,green
14294,60.26732673267327,142.94,1,Left,green
14295,-338.14141414141415,142.9501,1,Left,green
14296,-1169.83,142.96,1,Left,green
14297,-1582.6138613861385,142.97,1,Left,green
14298,-1723.5959595959596,142.9801,1,Left,green
14299,-1329.98,142.99,1,Left,green
14300,-1251.0,143.0,1,Left,green
14301,-783.74,143.01,1,Left,green
14302,-634.95,143.02,1,Left,green
14303,-275.08,143.03,1,Left,green
14304,-278.25,143.04,1,Left,green
14305,38.41,143.05,1,Left,green
14306,-32.83,143.06,1,Left,green
14307,162.33,143.07,1,Left,green
14308,75.17,143.08,1,Left,green
14309,350.52,143.09,1,Left,green
14310,245.92,143.1,1,Left,green
14311,482.61,143.11,1,Left,green
14312,258.9,143.12,1,Left,green
14313,425.7722772277228,143.13,1,Left,green
14314,263.77777777777777,143.1401,1,Left,green
14315,519.85,143.15,1,Left,green
14316,273.8217821782178,143.16,1,Left,green
14317,445.3131313131313,143.1701,1,Left,green
14318,334.1,143.18,1,Left,green
14319,640.5742574257425,143.19,1,Left,green
14320,437.07070707070704,143.2001,1,Left,green
14321,603.05,143.21,1,Left,green
14322,421.26732673267327,143.22,1,Left,green
14323,667.4242424242424,143.2301,1,Left,green
14324,396.24,143.24,1,Left,green
14325,542.11,143.25,,,
14326,274.19,143.26,,,
14327,502.63,143.27,,,
14328,297.43,143.28,,,
14329,545.38,143.29,,,
14330,250.62,143.3,,,
14331,481.55,143.31,,,
14332,155.94,143.32,,,
14333,324.17,143.33,,,
